ea_year,lea_code,lea_name,school_code,school_name,grade,new_lea_code,new_lea_name,new_school_code,new_school_name,new_grade,count
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,459,ROOSEVELT SHS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,459,ROOSEVELT HS,10,37
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,459,ROOSEVELT SHS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,459,ROOSEVELT HS,11,14
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,459,ROOSEVELT SHS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,459,ROOSEVELT HS,12,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,459,ROOSEVELT SHS,10,,Out of District,,Out of District,,21
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,459,ROOSEVELT SHS,10,,Other Outcome,,Other Outcome,,16
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,459,ROOSEVELT SHS,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,459,ROOSEVELT HS,10,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,459,ROOSEVELT SHS,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,459,ROOSEVELT HS,11,57
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,459,ROOSEVELT SHS,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,459,ROOSEVELT HS,12,16
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,459,ROOSEVELT SHS,11,,Out of District,,Out of District,,47
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,459,ROOSEVELT SHS,11,,Other Outcome,,Other Outcome,,12
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,459,ROOSEVELT SHS,11,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,459,ROOSEVELT HS,12,50
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,459,ROOSEVELT SHS,12,,Out of District,,Out of District,,98
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,459,ROOSEVELT SHS,12,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,459,ROOSEVELT SHS,12,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,459,ROOSEVELT HS,AO,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN SHS,9,,Out of District,,Out of District,,31
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN SHS,9,,Other Outcome,,Other Outcome,,36
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN SHS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN HS,9,26
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN SHS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN HS,10,34
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN SHS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN HS,11,16
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN SHS,10,,Out of District,,Out of District,,27
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN SHS,10,,Other Outcome,,Other Outcome,,21
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN SHS,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN HS,10,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN SHS,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN HS,11,56
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN SHS,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN HS,12,12
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN SHS,11,,Out of District,,Out of District,,35
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN SHS,11,,Other Outcome,,Other Outcome,,11
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN SHS,11,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE MOORE ALTERNATIVE HS,11,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN SHS,11,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN HS,11,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN SHS,11,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN HS,12,46
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN SHS,12,,Out of District,,Out of District,,72
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN SHS,12,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN SHS,12,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,460,SPINGARN HS,AO,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,461,SPINGARN STAY,AO,,Out of District,,Out of District,,119
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,461,SPINGARN STAY,AO,,Other Outcome,,Other Outcome,,12
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,461,SPINGARN STAY,AO,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,461,SPINGARN STAY,AO,31
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,462,BALLOU STAY,AO,,Out of District,,Out of District,,602
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,462,BALLOU STAY,AO,,Other Outcome,,Other Outcome,,13
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,462,BALLOU STAY,AO,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,462,BALLOU STAY,AO,114
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,462,BALLOU STAY,AO,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,456,ROOSEVELT STAY,AO,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON WOODROW HS,9,,Out of District,,Out of District,,46
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON WOODROW HS,9,,Other Outcome,,Other Outcome,,19
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON WOODROW HS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON HS,9,67
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON WOODROW HS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON HS,10,319
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON WOODROW HS,10,,Out of District,,Out of District,,60
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON WOODROW HS,10,,Other Outcome,,Other Outcome,,39
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON WOODROW HS,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON HS,9,33
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON WOODROW HS,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON HS,10,40
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON WOODROW HS,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON HS,11,303
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON WOODROW HS,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON HS,12,21
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON WOODROW HS,11,,Out of District,,Out of District,,42
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON WOODROW HS,11,,Other Outcome,,Other Outcome,,23
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON WOODROW HS,11,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON HS,11,30
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON WOODROW HS,11,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON HS,12,282
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON WOODROW HS,12,,Out of District,,Out of District,,283
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON WOODROW HS,12,,Other Outcome,,Other Outcome,,18
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON WOODROW HS,12,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,456,ROOSEVELT STAY,AO,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D  HS,9,,Out of District,,Out of District,,73
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D  HS,9,,Other Outcome,,Other Outcome,,62
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D  HS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,452,BALLOU HS,9,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D  HS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D HS,9,103
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D  HS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D HS,10,95
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D  HS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D HS,11,18
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D  HS,10,,Out of District,,Out of District,,25
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D  HS,10,,Other Outcome,,Other Outcome,,24
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D  HS,10,133,MAYA ANGELOU PCS,101,MAYA ANGELOU EVANS CAMPUS PCS,10,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D  HS,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D HS,10,27
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D  HS,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D HS,11,79
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D  HS,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D HS,12,14
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D  HS,11,,Out of District,,Out of District,,52
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D  HS,11,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D  HS,11,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D HS,11,11
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D  HS,11,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D HS,12,82
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D  HS,12,,Out of District,,Out of District,,112
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D  HS,12,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D  HS,12,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,464,WOODSON H D HS,12,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,466,SCHOOL WITHOUT WALLS SHS,9,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,466,SCHOOL WITHOUT WALLS SHS,9,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,466,SCHOOL WITHOUT WALLS SHS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,466,SCHOOL WITHOUT WALLS SHS,10,132
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,466,SCHOOL WITHOUT WALLS SHS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON HS,10,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,466,SCHOOL WITHOUT WALLS SHS,10,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,466,SCHOOL WITHOUT WALLS SHS,10,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,466,SCHOOL WITHOUT WALLS SHS,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,466,SCHOOL WITHOUT WALLS SHS,11,109
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,466,SCHOOL WITHOUT WALLS SHS,11,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,466,SCHOOL WITHOUT WALLS SHS,11,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,466,SCHOOL WITHOUT WALLS SHS,11,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,466,SCHOOL WITHOUT WALLS SHS,12,119
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,466,SCHOOL WITHOUT WALLS SHS,12,,Out of District,,Out of District,,111
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,466,SCHOOL WITHOUT WALLS SHS,12,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR SHS,9,,Out of District,,Out of District,,40
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR SHS,9,,Other Outcome,,Other Outcome,,35
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR SHS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR HS,9,18
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR SHS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE MOORE ALTERNATIVE HS,9,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR SHS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR HS,10,73
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR SHS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR HS,11,27
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR SHS,10,,Out of District,,Out of District,,20
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR SHS,10,,Other Outcome,,Other Outcome,,22
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR SHS,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR HS,10,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR SHS,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR HS,11,82
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR SHS,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR HS,12,16
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR SHS,11,,Out of District,,Out of District,,32
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR SHS,11,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR SHS,11,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR HS,11,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR SHS,11,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR HS,12,80
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR SHS,12,,Out of District,,Out of District,,114
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR SHS,12,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,471,ELLINGTON SCHOOL OF THE ARTS,9,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,471,ELLINGTON SCHOOL OF THE ARTS,9,,Other Outcome,,Other Outcome,,12
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,471,ELLINGTON SCHOOL OF THE ARTS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,471,ELLINGTON SCHOOL OF THE ARTS,10,124
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,471,ELLINGTON SCHOOL OF THE ARTS,10,,Out of District,,Out of District,,14
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,471,ELLINGTON SCHOOL OF THE ARTS,10,,Other Outcome,,Other Outcome,,12
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,471,ELLINGTON SCHOOL OF THE ARTS,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,471,ELLINGTON SCHOOL OF THE ARTS,11,118
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,471,ELLINGTON SCHOOL OF THE ARTS,11,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,471,ELLINGTON SCHOOL OF THE ARTS,11,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,471,ELLINGTON SCHOOL OF THE ARTS,11,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,471,ELLINGTON SCHOOL OF THE ARTS,12,112
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,471,ELLINGTON SCHOOL OF THE ARTS,12,,Out of District,,Out of District,,104
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,474,THE WASHINGTON METROPOLITAN HIGH SCHOOL,9,,Out of District,,Out of District,,37
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,474,THE WASHINGTON METROPOLITAN HIGH SCHOOL,9,,Other Outcome,,Other Outcome,,11
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,474,THE WASHINGTON METROPOLITAN HIGH SCHOOL,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,474,WASHINGTON METROPOLITAN HS,9,18
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,474,THE WASHINGTON METROPOLITAN HIGH SCHOOL,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,474,WASHINGTON METROPOLITAN HS,10,12
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,474,THE WASHINGTON METROPOLITAN HIGH SCHOOL,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,474,WASHINGTON METROPOLITAN HS,11,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,474,THE WASHINGTON METROPOLITAN HIGH SCHOOL,10,,Out of District,,Out of District,,13
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,474,THE WASHINGTON METROPOLITAN HIGH SCHOOL,10,,Other Outcome,,Other Outcome,,17
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,474,THE WASHINGTON METROPOLITAN HIGH SCHOOL,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,474,WASHINGTON METROPOLITAN HS,11,29
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,474,THE WASHINGTON METROPOLITAN HIGH SCHOOL,11,,Out of District,,Out of District,,15
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,474,THE WASHINGTON METROPOLITAN HIGH SCHOOL,11,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,474,THE WASHINGTON METROPOLITAN HIGH SCHOOL,11,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,474,WASHINGTON METROPOLITAN HS,11,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,474,THE WASHINGTON METROPOLITAN HIGH SCHOOL,11,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,474,WASHINGTON METROPOLITAN HS,12,41
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,474,THE WASHINGTON METROPOLITAN HIGH SCHOOL,12,,Out of District,,Out of District,,35
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,474,THE WASHINGTON METROPOLITAN HIGH SCHOOL,12,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,478,PHELPS ARCHITECTURE CONSTRUCTION & ENGINEERING HS,9,,Other Outcome,,Other Outcome,,16
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,478,PHELPS ARCHITECTURE CONSTRUCTION & ENGINEERING HS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,478,PHELPS ARCHITECTURE CONSTRUCTION AND ENGINEERING HS,10,52
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,478,PHELPS ARCHITECTURE CONSTRUCTION & ENGINEERING HS,10,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,478,PHELPS ARCHITECTURE CONSTRUCTION & ENGINEERING HS,10,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,478,PHELPS ARCHITECTURE CONSTRUCTION & ENGINEERING HS,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,478,PHELPS ARCHITECTURE CONSTRUCTION AND ENGINEERING HS,11,63
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,478,PHELPS ARCHITECTURE CONSTRUCTION & ENGINEERING HS,11,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,478,PHELPS ARCHITECTURE CONSTRUCTION & ENGINEERING HS,11,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,478,PHELPS ARCHITECTURE CONSTRUCTION & ENGINEERING HS,11,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,478,PHELPS ARCHITECTURE CONSTRUCTION AND ENGINEERING HS,12,86
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,478,PHELPS ARCHITECTURE CONSTRUCTION & ENGINEERING HS,12,,Out of District,,Out of District,,84
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,478,PHELPS ARCHITECTURE CONSTRUCTION & ENGINEERING HS,12,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE C  MOORE HS,9,,Out of District,,Out of District,,20
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE C  MOORE HS,9,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE C  MOORE HS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE MOORE ALTERNATIVE HS,9,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE C  MOORE HS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE MOORE ALTERNATIVE HS,10,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE C  MOORE HS,10,,Out of District,,Out of District,,25
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE C  MOORE HS,10,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE C  MOORE HS,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE MOORE ALTERNATIVE HS,10,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE C  MOORE HS,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE MOORE ALTERNATIVE HS,11,15
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE C  MOORE HS,10,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE MOORE ALTERNATIVE HS,12,11
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE C  MOORE HS,11,,Out of District,,Out of District,,68
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE C  MOORE HS,11,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE C  MOORE HS,11,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE MOORE ALTERNATIVE HS,11,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE C  MOORE HS,11,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE MOORE ALTERNATIVE HS,12,15
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE C  MOORE HS,12,,Out of District,,Out of District,,74
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,884,LUKE C  MOORE HS,12,,Other Outcome,,Other Outcome,,10
2011,103,APPLETREE EARLY LEARNING CENTER PCS,139,APPLETREE EARLY LEARNING CENTER PCS AMIDON,PS,,Other Outcome,,Other Outcome,,21
2011,103,APPLETREE EARLY LEARNING CENTER PCS,139,APPLETREE EARLY LEARNING CENTER PCS AMIDON,PS,103,APPLETREE EARLY LEARNING CENTER PCS,141,APPLETREE EARLY LEARNING CENTER PCS RIVERSIDE,PK,20
2011,103,APPLETREE EARLY LEARNING CENTER PCS,140,APPLETREE EARLY LEARNING CENTER PCS COLUMBIA HEIGHTS,PS,,Out of District,,Out of District,,12
2011,103,APPLETREE EARLY LEARNING CENTER PCS,140,APPLETREE EARLY LEARNING CENTER PCS COLUMBIA HEIGHTS,PS,,Other Outcome,,Other Outcome,,32
2011,103,APPLETREE EARLY LEARNING CENTER PCS,140,APPLETREE EARLY LEARNING CENTER PCS COLUMBIA HEIGHTS,PS,103,APPLETREE EARLY LEARNING CENTER PCS,140,APPLETREE EARLY LEARNING CENTER PCS COLUMBIA HEIGHTS,PK,46
2011,103,APPLETREE EARLY LEARNING CENTER PCS,140,APPLETREE EARLY LEARNING CENTER PCS COLUMBIA HEIGHTS,PS,108,CAPITAL CITY PCS,184,CAPITAL CITY LOWER PCS,PK,-1
